epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy
5505,226.83515808405355,1315440124076,6.875904311809495,1517677,1.4473695755004883,5.428534736309007
5633,235.86449441709556,1370573965480,6.9076699809922655,1524977,1.454331398010254,5.453338582982012
5761,244.6848904171493,1425461718265,6.9427795590379535,1533906,1.4628467559814453,5.479932803056508
5889,253.3353454170283,1480370987534,6.964204024821806,1532346,1.4613590240478516,5.502845000773954
6017,262.0758057089988,1534876185004,6.975949557796689,1546466,1.4748249053955078,5.501124652401181
6145,271.0053880000487,1588914521960,6.9971464998767114,1520488,1.4500503540039062,5.547096145872805
6273,279.71115675009787,1643058712560,7.031398943501669,1539369,1.4680566787719727,5.563342264729696
6401,288.55990412505344,1697425654735,7.069311254306955,1538991,1.467696189880371,5.601615064426584
6529,297.11509195901453,1751270513226,7.092844239030264,1530096,1.4592132568359375,5.633630982194327
6657,305.67027362505905,1804791208938,7.12514971885492,1531555,1.4606046676635742,5.664545051191346
6785,314.5583520841319,1858554617240,7.13795365970535,1540397,1.4690370559692383,5.668916603736112
6913,323.11429900000803,1911727805991,7.156873432433254,1515598,1.4453868865966797,5.711486545836574
7041,331.49736625002697,1964532045679,7.164117856979468,1530460,1.4595603942871094,5.7045574626923585
7169,339.74771054205485,2015934642070,7.188302351168094,1518011,1.447688102722168,5.740614248445926
7297,348.28978400002234,2068797474605,7.211042248033899,1545244,1.4736595153808594,5.73738273265304
7425,356.74203708418645,2121199301236,7.218137230827711,1541214,1.4698162078857422,5.748321022941969
7553,365.1284765000455,2172186862191,7.219216332356566,1564942,1.4924449920654297,5.726771340291136
7681,373.70262083411217,2223770082077,7.24033741404798,1540076,1.4687309265136719,5.771606487534308
7809,382.21397045906633,2275352914818,7.251779582496674,1537124,1.4659156799316406,5.785863902565033
7937,390.3138652499765,2326269477578,7.252859687330266,1534061,1.4629945755004883,5.789865111829778
8065,398.60623258398846,2376749879246,7.271868248897222,1532137,1.4611597061157227,5.8107085427815
8193,406.91932283411734,2427307388933,7.2698257513941105,1527551,1.4567861557006836,5.813039595693427
8321,415.1581460000016,2476860236787,7.265270395057398,1520059,1.449641227722168,5.81562916733523
8449,423.30080404202454,2526340994016,7.279791197127703,1528237,1.4574403762817383,5.822350820845965
8577,431.5261440000031,2576085425445,7.293494557363591,1521788,1.4512901306152344,5.842204426748356
8705,439.7931131250225,2626986974455,7.316145423280828,1520554,1.450113296508789,5.866032126772039
8833,448.0164989591576,2677947100548,7.325543513111206,1527349,1.4565935134887695,5.868949999622436
8961,456.29455895908177,2728865370264,7.344790861848347,1536452,1.4652748107910156,5.879516051057331
9089,464.61543187499046,2780060854934,7.343518036909245,1528143,1.457350730895996,5.886167306013249
9217,472.8783264171798,2831307938558,7.354161735618288,1531540,1.4605903625488281,5.893571373069459
9345,481.31893750000745,2883073465480,7.3510811393121145,1517212,1.4469261169433594,5.904155022368755
9473,489.5134035840165,2933829706800,7.36171722850589,1528532,1.4577217102050781,5.903995518300812
9601,497.9429300420452,2985661101835,7.373863381821973,1541784,1.4703598022460938,5.9035035795758795
9729,506.3477316671051,3037674299089,7.372947889737116,1520752,1.4503021240234375,5.922645765713678
9857,514.6560407499783,3089862968997,7.3968231831846545,1536158,1.4649944305419922,5.931828752642662
9985,523.194467375055,3142504309274,7.3941616890410895,1525609,1.4549341201782227,5.939227568862867
10113,531.7620737091638,3195541020225,7.401381342038295,1514014,1.4438762664794922,5.957505075558803
10241,540.0579729590099,3248221075547,7.392888861446604,1534892,1.4637870788574219,5.929101782589182
10369,548.6546831249725,3300553717844,7.406756796822871,1530961,1.460038185119629,5.9467186117032425
10497,556.8494567091111,3352523808019,7.398886643029867,1547232,1.475555419921875,5.923331223107992
10625,565.1780821671709,3404442873035,7.401206089415918,1535726,1.4645824432373047,5.936623646178614
10753,573.4674535421655,3456290304737,7.411126898293331,1534656,1.46356201171875,5.947564886574581
10881,582.0389534169808,3508937051391,7.414174552417862,1543648,1.472137451171875,5.942037101245987
11009,590.5370466671884,3561269847217,7.405736625663172,1544874,1.473306655883789,5.932429969779383
11137,598.8406792921014,3613379246543,7.42259609559953,1514397,1.4442415237426758,5.978354571856854
11265,607.3377516251057,3667398158613,7.436679907622544,1518745,1.4483880996704102,5.988291807952134
11393,615.9559327920433,3721108644739,7.426082635497732,1543727,1.472212791442871,5.953869844054861
11521,624.2849595840089,3773699677690,7.416300218932376,1545515,1.4739179611206055,5.94238225781177
11649,632.5511713339947,3825719999325,7.428869993594374,1550311,1.4784917831420898,5.950378210452284
11777,640.7470059171319,3877559873437,7.431426843665417,1560214,1.487936019897461,5.943490823767956
11905,649.0393030841369,3929089106867,7.441453370120416,1540375,1.4690160751342773,5.972437294986139
12033,657.3578145841602,3981063378040,7.4496144128494945,1531726,1.4607677459716797,5.988846666877815
12161,665.5558115001768,4033762233595,7.458006708695895,1538614,1.467336654663086,5.990670054032809
12289,673.8060640420299,4086399817454,7.456266650466611,1543928,1.4724044799804688,5.983862170486142
12417,682.2123434171081,4138444633318,7.454857934485698,1554460,1.4824485778808594,5.972409356604839
12545,690.4458107501268,4191080644034,7.469213594956743,1541936,1.4705047607421875,5.998708834214556
12673,698.9684612920973,4244155255167,7.474283990583401,1536499,1.4653196334838867,6.008964357099514
12801,707.4827229590155,4296950110231,7.473832790997806,1576812,1.5037651062011719,5.970067684796634
12929,715.8075229590759,4348517785787,7.4720382907048295,1576212,1.5031929016113281,5.968845389093501
13057,723.9474616250955,4400056813982,7.4656990270593395,1585787,1.512324333190918,5.9533746938684216
13185,732.2885887920856,4451340321748,7.472381274138041,1583338,1.509988784790039,5.962392489348002
13313,740.6898169592023,4503097202377,7.487690475777559,1563658,1.491220474243164,5.996470001534395
13441,749.2068323751446,4555615799879,7.485578585668929,1583109,1.509770393371582,5.975808192297347
13569,757.4695424169768,4607733977791,7.491264714489558,1589446,1.5158138275146484,5.97545088697491
13697,765.8070000421721,4660498513541,7.489315015817473,1586076,1.5125999450683594,5.976715070749114
13825,773.9499227090273,4712031791895,7.487559680376087,1600675,1.5265226364135742,5.961037043962513
13953,782.3391359171364,4763270502679,7.482602705036744,1607038,1.5325908660888672,5.950011838947876
14081,790.5339774591848,4813852471018,7.482794300620247,1587592,1.5140457153320312,5.968748585288216
14209,798.7992840001825,4865132550664,7.483763024327252,1608912,1.5343780517578125,5.949384972569439
14337,806.934043167159,4915846113107,7.480484370967984,1597506,1.5235004425048828,5.956983928463101
14465,815.2651645001024,4966682483736,7.482557805984868,1597369,1.5233697891235352,5.959188016861333
14593,823.697845084127,5018026975962,7.501049947074261,1580801,1.5075693130493164,5.9934806340249445
14721,831.9702392499894,5069583638302,7.498318357854014,1588137,1.5145654678344727,5.983752890019542
14849,840.1075715001207,5120932597688,7.4906949869180295,1598643,1.5245847702026367,5.966110216715393
14977,848.2662489169743,5171631102749,7.472519506924666,1596792,1.5228195190429688,5.949699987881697
15105,856.3947904591914,5222325186446,7.4963805882331656,1581092,1.5078468322753906,5.988533755957775
15233,864.5154015840963,5273259180587,7.498471008628253,1576188,1.5031700134277344,5.995300995200519
15361,872.8900695841294,5324239945455,7.501901277567279,1554175,1.4821767807006836,6.019724496866595
15489,881.162612167187,5375705098331,7.498455949545008,1539101,1.4678010940551758,6.030654855489832
15617,889.3737048341427,5427500419414,7.514882541100426,1531180,1.4602470397949219,6.054635501305504
15745,897.8990617501549,5479157761759,7.502149849541514,1546605,1.4749574661254883,6.0271923834160255
15873,906.0330475841183,5530316175259,7.513928593773894,1550803,1.4789609909057617,6.034967602868132
16000,914.1265754590277,5581167000260,7.500732324013407,1546700,1.4750480651855469,6.0256842588278605
