epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy
8833,98.52273391699418,371926007356,7.527103858968049,7777818,7.417505264282227,0.10959859468582245
8961,99.96923500020057,377458166923,7.524950905738966,7774953,7.414772987365723,0.11017791837324342
9089,101.41912958305329,382965070880,7.523263753155776,7768166,7.408300399780273,0.11496335337550256
9217,102.86861325008795,388459073232,7.519427383604069,7763590,7.403936386108398,0.11549099749567038
9345,104.33854762511328,393960383660,7.521429947840482,7763767,7.404105186462402,0.11732476137807968
9473,105.79062125016935,399464957447,7.518911389357291,7759450,7.399988174438477,0.11892321491881486
9601,107.24132566712797,404933822820,7.522293156899106,7764727,7.405020713806152,0.11727244309295326
9729,108.70079966704361,410365160931,7.5194027843974744,7755797,7.3965044021606445,0.12289838223682992
9857,110.12866275012493,415730754427,7.517439020626754,7726884,7.368930816650391,0.14850820397636344
9985,111.54831087519415,421035668367,7.512718217403266,7717875,7.360339164733887,0.1523790526693789
10113,112.95329350000247,426316627864,7.511862445985599,7712329,7.355050086975098,0.15681235901050172
10241,114.36111295805313,431562946702,7.511482123646717,7712805,7.355504035949707,0.15597808769700983
10369,115.77736312500201,436766347258,7.511311866681666,7718614,7.361043930053711,0.15026793662795512
10497,117.20392550015822,441968872721,7.512143424030568,7722159,7.364424705505371,0.1477187185251969
10625,118.69229958299547,447156652372,7.510963950658805,7722510,7.36475944519043,0.1462045054683756
10753,120.10452779219486,452351754808,7.513239600144574,7730622,7.372495651245117,0.1407439488994564
10881,121.49920708313584,457507329358,7.514076403905549,7734028,7.375743865966797,0.13833253793875233
11009,122.8951048750896,462668480435,7.515321664651692,7736017,7.377640724182129,0.13768094046956314
11137,124.31162800011225,467819159752,7.518880681615213,7741587,7.382952690124512,0.13592799149070167
11265,125.71013733302243,472989697497,7.515887625065204,7744089,7.38533878326416,0.1305488418010441
11393,127.11364816711284,478156114378,7.513633769096144,7739928,7.381370544433594,0.13226322466254992
11521,128.50319016701542,483321289241,7.511775699912531,7739417,7.38088321685791,0.13089248305462053
11649,129.9008805421181,488523538300,7.514548796946652,7741879,7.383231163024902,0.1313176339217499
11777,131.30446470808238,493753649678,7.515311301108165,7741909,7.3832597732543945,0.13205152785377017
11905,132.7113897080999,498979513528,7.513927480780106,7739240,7.380714416503906,0.13321306427619994
12033,134.12801320804283,504229387829,7.511325112139332,7734088,7.375801086425781,0.1355240257135506
12161,135.52418495807797,509440051215,7.509299837723303,7733259,7.3750104904174805,0.1342893473058222
12289,136.93533395812847,514649072570,7.508020537354803,7730913,7.372773170471191,0.13524736688361116
12417,138.33225241699256,519881958527,7.507106399008492,7734448,7.3761444091796875,0.1309619898288048
12545,139.7363466671668,525104011573,7.508425831999875,7736490,7.378091812133789,0.13033401986608606
12673,141.24030025000684,530322149609,7.509374779849482,7740176,7.3816070556640625,0.1277677241854196
12801,142.71991658303887,535560110130,7.5105977617228366,7738187,7.3797101974487305,0.13088756427410608
12929,144.1416847081855,540819184691,7.510175069223994,7740072,7.381507873535156,0.12866719568883767
13057,145.56464041699655,546089887476,7.508067655974615,7738021,7.379551887512207,0.12851576846240764
13185,146.99895412498154,551343351466,7.507955716031322,7739959,7.381400108337402,0.12655560769391982
13313,148.4155113331508,556597373482,7.509524631515196,7747427,7.388522148132324,0.12100248338287134
13441,149.83511579199694,561862958836,7.510499432917931,7744417,7.385651588439941,0.12484784447798969
13569,151.23672579205595,567075391247,7.507858084940116,7738948,7.380435943603516,0.12742214133660035
13697,152.64972983300686,572263521826,7.506616897803532,7737235,7.378802299499512,0.12781459830402042
13825,154.0431038751267,577418019366,7.507873883469574,7745133,7.386334419250488,0.12153946421908568
13953,155.44813275011256,582528499710,7.5119323754787946,7749829,7.390812873840332,0.12111950163846252
14081,156.84427791717462,587623027204,7.510936547618248,7749887,7.390868186950684,0.1200683606675641
14209,158.22406779206358,592737931674,7.510558981068534,7749877,7.3908586502075195,0.11970033086101406
14337,159.6284970000852,597900218654,7.513411836154477,7753170,7.393999099731445,0.11941273642303152
14465,161.02061045798473,603055000201,7.513662493363295,7745610,7.386789321899414,0.1268731714638811
14593,162.41935245809145,608213096908,7.511290275419691,7739601,7.381058692932129,0.1302315824875624
14721,163.83778212498873,613348914678,7.510382747010038,7735988,7.377613067626953,0.1327696793830846
14849,165.23766562505625,618481453629,7.508950903287949,7733434,7.375177383422852,0.13377351986509733
14977,166.65308575006202,623681840180,7.511724144124582,7731593,7.373421669006348,0.13830247511823401
15105,168.0608455000911,628906541123,7.508566097023838,7727983,7.369978904724121,0.13858719229971683
15233,169.47260504215956,634141544083,7.508818195150594,7727606,7.369619369506836,0.13919882564375818
15361,170.88311620801687,639382753386,7.506773867729045,7725982,7.368070602416992,0.1387032653120528
15489,172.29706400004216,644629173678,7.506431046872937,7723269,7.365483283996582,0.1409477628763547
15617,173.7118913331069,649855749340,7.507151761680783,7725452,7.367565155029297,0.13958660665148592
15745,175.1238645000849,655111562440,7.508487167193003,7726962,7.36900520324707,0.13948196394593282
15873,176.52209970797412,660360444351,7.505451872078373,7725882,7.367975234985352,0.13747663709302138
16000,177.94180583301932,665593121723,7.50681252354334,7729992,7.371894836425781,0.13491768711755903
