seed,run_dir,tick,total_count,ancestry_count,ancestry_fraction,family_species_count
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8600,1000,330,0.33,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8700,976,329,0.33709016393442626,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8800,966,338,0.3498964803312629,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8900,974,338,0.3470225872689938,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9000,958,350,0.3653444676409186,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9100,1002,346,0.34530938123752497,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9200,990,355,0.35858585858585856,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9300,1016,357,0.3513779527559055,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9400,985,356,0.3614213197969543,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9500,979,360,0.36772216547497444,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9600,978,358,0.3660531697341513,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9700,968,373,0.3853305785123967,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9800,999,374,0.3743743743743744,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,9900,976,373,0.382172131147541,52
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,0,150,10,0.06666666666666667,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,100,145,9,0.06206896551724138,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,200,138,11,0.07971014492753623,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,300,161,11,0.06832298136645963,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,400,156,13,0.08333333333333333,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,500,176,15,0.08522727272727272,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,600,174,18,0.10344827586206896,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,700,193,19,0.09844559585492228,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,800,181,18,0.09944751381215469,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,900,174,24,0.13793103448275862,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1000,191,24,0.1256544502617801,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1100,190,30,0.15789473684210525,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1200,217,30,0.1382488479262673,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1300,211,30,0.14218009478672985,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1400,241,31,0.12863070539419086,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,1500,229,26,0.11353711790393013,37
