epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy
2689,27.919134750030935,96715078192,7.733597892372435,7887399,7.52200984954834,0.21158804282409527
2817,29.33928949991241,101836227182,7.7213469530701,7887791,7.522383689880371,0.19896326318972868
2945,30.7376079170499,107044689574,7.7103971404030265,7889413,7.523930549621582,0.18646659078144445
3073,32.12907254206948,112338681189,7.699463370994366,7894251,7.5285444259643555,0.17091894503001015
3201,33.623240042012185,117705879726,7.69054236333697,7894179,7.528475761413574,0.16206660192339584
3329,35.10703537496738,123151706935,7.680020049196389,7889293,7.523816108703613,0.15620394049277575
3457,36.54562674998306,128668419049,7.672651832148511,7890448,7.5249176025390625,0.1477342296094486
3585,37.99200712493621,134243616801,7.660289011687565,7886895,7.521529197692871,0.13875981399469417
3713,39.42997187492438,139814459994,7.650327932576572,7884435,7.519183158874512,0.13114477370206057
3841,40.87698712502606,145400067687,7.640046516421846,7885415,7.52011775970459,0.11992875671725578
3969,42.356744833057746,151009015952,7.632319623988481,7885907,7.520586967468262,0.11173265652021946
4097,43.824199666967615,156640377487,7.628489316026967,7891212,7.525646209716797,0.10284310631017046
4225,45.3029031669721,162319432028,7.623225148683375,7887530,7.522134780883789,0.10109036779958558
4353,46.82726474991068,168059816647,7.616861199927142,7883753,7.518532752990723,0.09832844693641896
4481,48.32563575007953,173831356708,7.612783335155081,7878833,7.513840675354004,0.09894265980107697
4609,49.81762899993919,179619204990,7.6092405380885015,7877436,7.512508392333984,0.09673214575451716
4737,51.33179595810361,185408274479,7.604664929542616,7873774,7.509016036987305,0.09564889255531117
4865,52.826480417046696,191219837324,7.5961316071453595,7867855,7.503371238708496,0.09276036843686342
4993,54.33286154200323,197042911427,7.587427073018587,7860841,7.496682167053223,0.090744905965364
5121,55.8413432079833,202883056438,7.580806902459439,7852741,7.488957405090332,0.09184949736910664
5249,57.36508454196155,208698914892,7.577415601781058,7850695,7.487006187438965,0.09040941434209326
5377,58.87434499990195,214522206904,7.575372141881848,7850629,7.486943244934082,0.08842889694776623
5505,60.38254616688937,220345329798,7.566970180112368,7842470,7.479162216186523,0.08780796392584467
5633,61.89133879193105,226218298737,7.563787034496267,7836626,7.473588943481445,0.09019809101482146
5761,63.42572470800951,232121572894,7.56121981782565,7833050,7.470178604125977,0.09104121369967366
5889,64.93153370800428,237999563494,7.557926711700794,7832788,7.469928741455078,0.08799797024571632
6017,66.46930395788513,243893036510,7.555881527986626,7828458,7.465799331665039,0.0900821963215872
6145,68.00545100006275,249796726401,7.554969902055424,7825433,7.46291446685791,0.0920554351975138
6273,69.50990212499164,255668457814,7.554750704565242,7823527,7.46109676361084,0.09365394095440216
6401,71.04392049997114,261540807708,7.5523092338383755,7819583,7.457335472106934,0.0949737617314419
6529,72.56995433289558,267369460268,7.552043785108997,7817893,7.455723762512207,0.09632002259678973
6657,74.08106741704978,273191972073,7.550712287522521,7811946,7.450052261352539,0.10066002616998215
6785,75.59762458293699,278976899455,7.54900728085107,7809590,7.447805404663086,0.10120187618798404
6913,77.1064835418947,284759206985,7.549635255959485,7810737,7.448899269104004,0.10073598685548113
7041,78.60686254198663,290512378763,7.545518657285413,7807636,7.445941925048828,0.09957673223658503
7169,80.07327149994671,296171688901,7.5441555816895765,7807306,7.445627212524414,0.09852836916516239
7297,81.57576591707766,301794341778,7.542872635893296,7808956,7.447200775146484,0.09567186074681189
7425,83.05448437505402,307435312691,7.54242065982748,7805531,7.443934440612793,0.0984862192146867
7553,84.55326783307828,313097460216,7.542320261836935,7806641,7.444993019104004,0.09732724273293147
7681,86.03372541698627,318786076994,7.542605844226614,7805596,7.443996429443359,0.09860941478325458
7809,87.5865024169907,324456671031,7.540851764138639,7798379,7.4371137619018555,0.10373800223678309
7937,89.06197995808907,330117772279,7.541035127557993,7799335,7.43802547454834,0.10300965300965359
8065,90.53747008298524,335784082868,7.537033076195579,7795645,7.434506416320801,0.10252665987477805
8193,92.0215226248838,341467920439,7.536439210074631,7794943,7.433836936950684,0.10260227312394754
8321,93.53149150009267,347133564419,7.53745640665408,7791774,7.430814743041992,0.10664166361208771
8449,95.01584029197693,352753943643,7.5396156085384405,7794619,7.433527946472168,0.10608766206627251
8577,96.51739070797339,358375242190,7.53658121414394,7793457,7.432419776916504,0.10416143722743598
8705,98.00497408304363,364027877791,7.535044045278137,7788753,7.427933692932129,0.10711035234600796
8833,99.52113812509924,369699469549,7.535133026716686,7790129,7.429245948791504,0.10588707792518193
8961,101.03704179194756,375370505209,7.534537275075815,7786226,7.42552375793457,0.10901351714124452
9089,102.51992533309385,381038077343,7.5288611576899305,7777070,7.416791915893555,0.11206924179637578
9217,104.00124379200861,386737124042,7.525768136385299,7773167,7.413069725036621,0.11269841134867775
9345,105.50168254203163,392391774935,7.526894730153343,7772046,7.41200065612793,0.11489407402541296
9473,106.99034395790659,398002072561,7.5272808125673905,7772186,7.412134170532227,0.1151466420351639
9601,108.4636129999999,403617388884,7.528034297342084,7772899,7.412814140319824,0.11522015702225996
9729,109.92620920808986,409232383779,7.525934227367898,7770957,7.410962104797363,0.11497212257053491
9857,111.41675237496383,414815355466,7.525559175504057,7770393,7.41042423248291,0.1151349430211468
9985,112.88081045798026,420401926160,7.526151186847727,7768839,7.408942222595215,0.11720896425251226
10113,114.35109316697344,425979623191,7.528960071131829,7771575,7.411551475524902,0.11740859560692662
10241,115.83842358295806,431546978347,7.5288681290963355,7767885,7.408032417297363,0.12083571179897223
10369,117.3227602080442,437074834428,7.528779595925526,7765573,7.405827522277832,0.1229520736476939
10497,118.78675279207528,442574932012,7.530687067049904,7766921,7.407113075256348,0.1235739917935561
10625,120.26522058295086,448098669966,7.532337613663018,7766307,7.406527519226074,0.12581009443694402
10753,121.73465366708115,453644440576,7.532917550122861,7765350,7.405614852905273,0.1273026972175879
10881,123.19646212505177,459159938690,7.533453373596788,7766869,7.4070634841918945,0.12638988940489337
11009,124.6407463750802,464630334259,7.533143877119385,7768624,7.4087371826171875,0.12440669450219755
11137,126.0819753750693,470076724433,7.532472137663412,7771271,7.411261558532715,0.12121057913069677
11265,127.52836395800114,475501781950,7.527455083106864,7764530,7.40483283996582,0.12262224314104397
11393,128.98091050004587,480932105259,7.528543634967045,7763449,7.403801918029785,0.12474171693726
11521,130.4597640419379,486357805743,7.526718193586599,7760208,7.4007110595703125,0.1260071340162865
11649,132.5143154170364,495873560514,5.931984251944285,5265405,5.021481513977051,0.9105027379672341
11777,135.53591233305633,511524653662,5.819728837793884,4852397,4.627606391906738,1.1921224458871453
11905,143.56657300004736,565137648641,5.166422191614096,1284685,1.2251710891723633,3.9412511024417327
12033,152.5197020000778,624498806156,5.300218469478864,1345383,1.2830572128295898,4.017161256649274
12161,161.0361842920538,682250860565,5.4300545360339685,1394632,1.3300247192382812,4.100029816795687
12289,169.36607474996708,738327551132,5.540542257245104,1427257,1.3611383438110352,4.179403913434069
12417,177.5168748330325,793463241561,5.643005406692231,1438895,1.372237205505371,4.2707682011868595
12545,185.35362462489866,847025990570,5.732470786501785,1463208,1.3954238891601562,4.3370468973416285
12673,193.0252041670028,897967069844,5.801576663063113,1494698,1.425455093383789,4.376121569679324
12801,200.2296595000662,946642051971,5.88649492653099,1523200,1.45263671875,4.43385820778099
12929,207.32687291689217,994129278139,5.96254022632819,1528725,1.4579057693481445,4.504634456980045
13057,214.82846929202788,1044457891186,5.958344810653748,1221217,1.1646432876586914,4.793701522995057
13185,225.1368048749864,1112478759086,6.029881556843806,1352259,1.2896146774291992,4.740266879414607
13313,235.50313291698694,1180512099508,6.110439396939519,1423969,1.3580026626586914,4.752436734280828
13441,245.8373155829031,1248540449288,6.186981366188886,1439846,1.3731441497802734,4.813837216408612
13569,256.3907785420306,1316559661362,6.24845381737943,1480489,1.4119043350219727,4.836549482357458
13697,266.77923316694796,1384553182784,6.30437604807165,1460992,1.393310546875,4.91106550119665
13825,277.26522825006396,1452554254876,6.3899593768814515,1449744,1.3825836181640625,5.007375758717389
13953,287.60820237500593,1520511049448,6.445755322716738,1453124,1.3858070373535156,5.059948285363222
14081,298.1380314170383,1588424881017,6.493779535951035,1446745,1.3797235488891602,5.1140559870618745
14209,308.23970108292997,1656252524419,6.550506012020347,1455957,1.3885087966918945,5.161997215328452
14337,318.5233279170934,1724054967037,6.604649512767102,1450846,1.3836345672607422,5.22101494550636
14465,328.50351949990727,1791857503413,6.647610698067199,1451566,1.3843212127685547,5.263289485298644
14593,338.82897829194553,1859623863679,6.686283098284559,1468852,1.4008064270019531,5.285476671282606
14721,348.9824175829999,1927393173940,6.733660412954684,1485105,1.416306495666504,5.31735391728818
14849,359.1364953329321,1995143553354,6.7548375852974285,1469181,1.4011201858520508,5.353717399445378
14977,369.2353840828873,2062874278328,6.783423299994771,1484286,1.4155254364013672,5.367897863593404
15105,379.2184234999586,2130534036927,6.822170198473693,1476230,1.4078426361083984,5.414327562365295
15233,389.3688390420284,2198209287701,6.861766073493682,1481132,1.4125175476074219,5.44924852588626
15361,399.3392377078999,2265880526901,6.901121414703337,1483045,1.414341926574707,5.48677948812863
15489,409.28469641692936,2333482555834,6.914774709083996,1464109,1.3962831497192383,5.518491559364758
15617,419.3975905829575,2401126153617,6.935416719563364,1464784,1.3969268798828125,5.538489839680551
15745,429.34555545798503,2468725110471,6.964447232709778,1480687,1.412093162536621,5.552354070173157
15873,439.52687012497336,2536328720604,7.001723457234774,1443854,1.3769664764404297,5.624756980794344
16000,449.77523308293894,2603436342706,7.031422418426141,1449218,1.3820819854736328,5.649340432952508
