seed,run_dir,tick,occupied,exact_count,near_count,opcode_count,exact_fraction,near_fraction,opcode_fraction
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1700,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1800,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1900,203,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,0,205,12,12,15,0.05853658536585366,0.05853658536585366,0.07317073170731707
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,100,205,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,200,204,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,300,204,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,400,204,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,500,204,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,600,204,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,700,203,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,800,203,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,900,203,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1000,203,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1100,202,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1200,201,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1300,201,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1400,201,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1500,201,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1600,201,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1700,201,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1800,201,0,0,0,0.0,0.0,0.0
202608274,sweeps/phase2_parasite_positive_control/viability/seed_202608274,1900,201,0,0,0,0.0,0.0,0.0
